DATA,DIA,TIPO,DESCRICAO,ESTADO,CODIGO_MUNICIPIO
02/04/2021,Sexta-Feira Santa,MUNICIPAL,"Sexta-Feira Santa, conforme lei Nº 10, de 13 de fevereiro de 1989",RS,4323507.0
11/06/2021,Sagrado Coração de Jesus,MUNICIPAL,"Dia do Sagrado Coração de Jesus, conforme lei Nº 10, de 13 de fevereiro de 1989",RS,4323507.0
08/12/2021,Imaculada Conceição,MUNICIPAL,"Dia da Imaculada Conceição, conforme lei Nº 10, de 13 de fevereiro de 1989",RS,4323507.0
20/12/2021,Aniversário da Cidade,MUNICIPAL,"Comemorações do Aniversário da Cidade, conforme lei Nº 10, de 13 de fevereiro de 1989",RS,4323507.0
09/05/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4323705.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,RS,4323705.0
24/03/2021,Feriado Municipal,MUNICIPAL,,RS,4323770.0
31/10/2021,Feriado Municipal,MUNICIPAL,,RS,4323770.0
26/03/2021,Feriado Municipal,MUNICIPAL,,RS,4323804.0
29/06/2021,Feriado Municipal,MUNICIPAL,,RS,4323804.0
26/04/2021,Feriado Municipal,MUNICIPAL,,SC,4200051.0
21/11/2021,Feriado Municipal,MUNICIPAL,,SC,4200051.0
08/12/2021,Feriado Municipal,MUNICIPAL,,SC,4200051.0
20/01/2021,Feriado Municipal,MUNICIPAL,,SC,4200101.0
25/05/2021,Feriado Municipal,MUNICIPAL,"Feriado Municipal, conforme Lei nº 2279, de 15/05/2013",SC,4200101.0
27/07/2021,Feriado Municipal,MUNICIPAL,,SC,4200101.0
25/07/2021,Feriado Municipal,MUNICIPAL,,SC,4200200.0
26/12/2021,Feriado Municipal,MUNICIPAL,,SC,4200200.0
26/05/2021,Feriado Municipal,MUNICIPAL,,SC,4200309.0
06/06/2021,Feriado Municipal,MUNICIPAL,,SC,4200309.0
26/12/2021,Feriado Municipal,MUNICIPAL,,SC,4200309.0
15/08/2021,Feriado Municipal,MUNICIPAL,,SC,4200408.0
25/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4200507.0
14/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4200507.0
08/12/2021,Feriado Municipal,MUNICIPAL,,SC,4200606.0
29/12/2021,Feriado Municipal,MUNICIPAL,,SC,4200606.0
06/08/2021,Feriado Municipal,MUNICIPAL,,SC,4200705.0
31/10/2021,Feriado Municipal,MUNICIPAL,,SC,4200705.0
20/03/2021,Feriado Municipal,MUNICIPAL,,SC,4200804.0
25/07/2021,Feriado Municipal,MUNICIPAL,,SC,4200804.0
13/12/2021,Feriado Municipal,MUNICIPAL,,SC,4200804.0
11/02/2021,Feriado Municipal,MUNICIPAL,,SC,4200903.0
15/08/2021,Feriado Municipal,MUNICIPAL,,SC,4200903.0
31/10/2021,Feriado Municipal,MUNICIPAL,,SC,4200903.0
07/12/2021,Feriado Municipal,MUNICIPAL,,SC,4200903.0
08/12/2021,Feriado Municipal,MUNICIPAL,,SC,4200903.0
04/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4201000.0
20/01/2021,Feriado Municipal,MUNICIPAL,,SC,4201109.0
31/10/2021,Feriado Municipal,MUNICIPAL,,SC,4201109.0
08/12/2021,Feriado Municipal,MUNICIPAL,,SC,4201109.0
29/12/2021,Feriado Municipal,MUNICIPAL,,SC,4201109.0
06/11/2021,Feriado Municipal,MUNICIPAL,,SC,4201208.0
01/06/2021,Feriado Municipal,MUNICIPAL,,SC,4201257.0
05/04/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4201307.0
06/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4201307.0
03/04/2021,Feriado Municipal,MUNICIPAL,,SC,4201406.0
04/05/2021,Feriado Municipal,MUNICIPAL,,SC,4201406.0
19/12/2021,Feriado Municipal,MUNICIPAL,,SC,4201505.0
12/07/2021,Feriado Municipal,MUNICIPAL,,SC,4201604.0
15/12/2021,Feriado Municipal,MUNICIPAL,,SC,4201604.0
02/04/2021,Sexta-Feria Santa,MUNICIPAL,Sexta-Feria Santa,SC,4201703.0
07/04/2021,Aniversário da Cidade,MUNICIPAL,"Aniversário de Ascurra, lei 915/2002",SC,4201703.0
03/06/2021,Corpus Christi,MUNICIPAL,Corpus Christi,SC,4201703.0
19/03/2021,São José,MUNICIPAL,Dia de São José,SC,4201802.0
25/07/2021,Feriado Municipal,MUNICIPAL,,SC,4201802.0
26/12/2021,Feriado Municipal,MUNICIPAL,,SC,4201802.0
06/06/2021,Feriado Municipal,MUNICIPAL,,SC,4201901.0
08/12/2021,Feriado Municipal,MUNICIPAL,,SC,4201901.0
16/02/2021,Carnaval,MUNICIPAL,Segundo Decreto nº 8.472,SC,4202008.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SC,4202008.0
03/06/2021,Corpus Christi,MUNICIPAL,,SC,4202008.0
20/07/2021,Aniversário da Cidade,MUNICIPAL,Comemoração do aniversário da cidade,SC,4202008.0
20/01/2021,São Sebastião,MUNICIPAL,Dia de São Sebastião,SC,4202073.0
02/04/2021,Sexta-Feria Santa,MUNICIPAL,Sexta-Feria Santa,SC,4202073.0
24/01/2021,Nossa Senhora da Paz,MUNICIPAL,Padroeira do Município Nossa Senhora da Paz,SC,4212809.0
14/12/2021,Emancipação Política,MUNICIPAL,Emancipação Política Administrativa do Município de Balneário Piçarras ,SC,4212809.0
07/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4202107.0
02/06/2021,Feriado Municipal,MUNICIPAL,,SC,4202206.0
17/05/2021,Aniversário da Cidade,MUNICIPAL,Dia da Emancipação Político-Administrativa do Município de Biguaçu,SC,4202305.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,conforme Lei Municipal nº 1.222 de 14/02/1964,SC,4202404.0
03/06/2021,Corpus Christi,MUNICIPAL,conforme Lei Municipal nº 1.222 de 14/02/1964,SC,4202404.0
02/09/2021,Aniversário da Cidade,MUNICIPAL,conforme Lei Municipal nº 1.222 de 14/02/1964,SC,4202404.0
02/11/2021,Finados,MUNICIPAL,Dia de Finados,SC,4202404.0
20/01/2021,Feriado Municipal,MUNICIPAL,,SC,4202503.0
05/03/2021,Feriado Municipal,MUNICIPAL,,SC,4202503.0
27/06/2021,Feriado Municipal,MUNICIPAL,,SC,4202503.0
14/01/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4202602.0
27/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4202602.0
31/10/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4202602.0
02/02/2021,Feriado Municipal,MUNICIPAL,,SC,4202453.0
15/03/2021,Feriado Municipal,MUNICIPAL,,SC,4202453.0
01/11/2021,Feriado Municipal,MUNICIPAL,,SC,4202453.0
19/03/2021,São José,MUNICIPAL,Dia de São José,SC,4202701.0
02/04/2021,Sexta-feira Santa,MUNICIPAL,Sexta-feira Santa,SC,4202701.0
03/06/2021,Corpus Christi,MUNICIPAL,Corpus Christi,SC,4202701.0
09/06/2021,Emancipação do Município,MUNICIPAL,Aniversário de Emancipação do Município,SC,4202701.0
26/09/2021,Feriado Municipal,MUNICIPAL,,SC,4202859.0
26/12/2021,Feriado Municipal,MUNICIPAL,,SC,4202859.0
15/02/2021,Segunda de Carnaval,MUNICIPAL,Segunda-Feira de Carnaval,SC,4202909.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SC,4202909.0
03/06/2021,Corpus Christi,MUNICIPAL,Corpus Christi,SC,4202909.0
04/08/2021,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Brusque,SC,4202909.0
25/03/2021,Feriado Municipal,MUNICIPAL,,SC,4203006.0
06/06/2021,Feriado Municipal,MUNICIPAL,,SC,4203105.0
08/08/2021,Feriado Municipal,MUNICIPAL,,SC,4203105.0
08/12/2021,Feriado Municipal,MUNICIPAL,,SC,4203105.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SC,4203204.0
05/04/2021,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Camboriu,SC,4203204.0
24/05/2021,Divino Espírito Santo,MUNICIPAL,Festa do Divino Espírito Santo,SC,4203204.0
03/06/2021,Corpus-Christi,MUNICIPAL,Dia de Corpus-Christi,SC,4203204.0
08/11/2021,Feriado Municipal,MUNICIPAL,,SC,4203402.0
03/12/2021,Feriado Municipal,MUNICIPAL,,SC,4203402.0
27/07/2021,Feriado Municipal,MUNICIPAL,,SC,4203501.0
08/12/2021,Feriado Municipal,MUNICIPAL,,SC,4203501.0
30/03/2021,Feriado Municipal,MUNICIPAL,,SC,4203600.0
24/06/2021,Feriado Municipal,MUNICIPAL,,SC,4203600.0
03/05/2021,Feriado Municipal,MUNICIPAL,,SC,4203808.0
12/09/2021,Feriado Municipal,MUNICIPAL,,SC,4203808.0
28/01/2021,Feriado Municipal,MUNICIPAL,,SC,4203907.0
30/03/2021,Feriado Municipal,MUNICIPAL,,SC,4203956.0
24/06/2021,Feriado Municipal,MUNICIPAL,,SC,4203956.0
16/03/2021,Feriado Municipal,MUNICIPAL,,SC,4204004.0
30/09/2021,Feriado Municipal,MUNICIPAL,,SC,4204103.0
14/12/2021,Feriado Municipal,MUNICIPAL,,SC,4204103.0
25/01/2021,Feriado Municipal,MUNICIPAL,,SC,4204152.0
08/12/2021,Feriado Municipal,MUNICIPAL,,SC,4204152.0
26/09/2021,Feriado Municipal,MUNICIPAL,,SC,4204178.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SC,4204202.0
03/06/2021,Corpus Christi,MUNICIPAL,Dia de Corpus Christi,SC,4204202.0
25/08/2021,Aniversário da Cidade,MUNICIPAL,Emancipação Político-Administrativa Municipal,SC,4204202.0
02/11/2021,Finados,MUNICIPAL,Finados é feirado municipal em Chapecó,SC,4204202.0
08/09/2021,Feriado Municipal,MUNICIPAL,,SC,4204251.0
26/09/2021,Feriado Municipal,MUNICIPAL,,SC,4204251.0
29/07/2021,Feriado Municipal,MUNICIPAL,,SC,4204301.0
10/05/2021,Feriado Municipal,MUNICIPAL,,SC,4204558.0
12/07/2021,Feriado Municipal,MUNICIPAL,,SC,4204558.0
06/01/2021,Santos Reis,MUNICIPAL,Consagrado aos Santos Reis e dia da fundação da cidade de Criciúma,SC,4204608.0
02/04/2021,Sexta-feira da Paixão,MUNICIPAL,Sexta-feira da Paixão,SC,4204608.0
03/06/2021,Corpus Christi,MUNICIPAL,Corpus Christi,SC,4204608.0
02/11/2021,Finados,MUNICIPAL,Dia de Finados,SC,4204608.0
04/12/2021,Santa Bárbara,MUNICIPAL,"Dia de Santa Bárbara, padroeira dos mineiros",SC,4204608.0
20/07/2021,Feriado Municipal,MUNICIPAL,,SC,4204707.0
31/10/2021,Feriado Municipal,MUNICIPAL,,SC,4204707.0
08/12/2021,Feriado Municipal,MUNICIPAL,,SC,4204707.0
11/06/2021,Feriado Municipal,MUNICIPAL,,SC,4204806.0
08/12/2021,Feriado Municipal,MUNICIPAL,,SC,4204806.0
15/08/2021,Feriado Municipal,MUNICIPAL,,SC,4204905.0
16/12/2021,Feriado Municipal,MUNICIPAL,,SC,4204905.0
14/03/2021,Feriado Municipal,MUNICIPAL,,SC,4205001.0
02/04/2021,Sexta Feira Santa,MUNICIPAL,"Sexta Feira Santa, conforme lei 884 de 08 de junho de 1993.",SC,4205100.0
03/06/2021,Corpus Christi,MUNICIPAL,"Corpus Christi, conforme lei 884 de 08 de junho de 1993.",SC,4205100.0
25/07/2021,Colono,MUNICIPAL,"Dia do Colono, conforme lei 884 de 08 de junho de 1993.",SC,4205100.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SC,4205159.0
05/04/2021,Segunda após Páscoa,MUNICIPAL,Segunda-Feira após Páscoa,SC,4205159.0
01/06/2021,Aniversário da Cidade,MUNICIPAL,Aniversário do Município,SC,4205159.0
03/06/2021,Corpus Christi,MUNICIPAL,Corpus Christi,SC,4205159.0
20/01/2021,Feriado Municipal,MUNICIPAL,,SC,4205209.0
18/06/2021,Feriado Municipal,MUNICIPAL,,SC,4205209.0
26/07/2021,Feriado Municipal,MUNICIPAL,,SC,4205308.0
23/03/2021,Aniversário da Cidade,MUNICIPAL,"Comemoração ao Aniversário de Florianópolis, conforme Lei Municipal nº 10.306 de 24/11/2017",SC,4205407.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,"Sexta-feira da Paixão, conforme Lei Municipal nº 10.306 de 24/11/2017",SC,4205407.0
03/06/2021,Corpus Christi,MUNICIPAL,"Corpus Christi, conforme Lei Municipal nº 10.306 de 24/11/2017",SC,4205407.0
02/11/2021,Finados,MUNICIPAL,Dia de Finados,SC,4205407.0
26/04/2021,Feriado Municipal,MUNICIPAL,,SC,4205456.0
04/12/2021,Feriado Municipal,MUNICIPAL,,SC,4205456.0
08/12/2021,Feriado Municipal,MUNICIPAL,,SC,4205506.0
31/12/2021,Aniversário do Município,MUNICIPAL,Aniversário do Município de Fraiburgo,SC,4205506.0
07/04/2021,Feriado Municipal,MUNICIPAL,,SC,4205605.0
29/09/2021,Feriado Municipal,MUNICIPAL,,SC,4205605.0
03/06/2021,Corpus Christi,MUNICIPAL,Corpus Christi,SC,4205704.0
26/07/2021,São Joaquim,MUNICIPAL,Dia de São Joaquim,SC,4205704.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SC,4205803.0
03/06/2021,Corpus Christi,MUNICIPAL,Corpus Christi,SC,4205803.0
24/06/2021,São João,MUNICIPAL,"Dia de São João, padroeiro do Município",SC,4205803.0
20/12/2021,Aniversário da Cidade,MUNICIPAL,Emancipação político-administrativa do município,SC,4205803.0
18/03/2021,Emancipação Política,MUNICIPAL,Emancipação Política de Gaspar,SC,4205902.0
02/04/2021,Sexta-feira da Paixão,MUNICIPAL,Sexta-feira da Paixão,SC,4205902.0
03/06/2021,Corpus Christi,MUNICIPAL,Corpus Christi,SC,4205902.0
06/11/2021,Feriado Municipal,MUNICIPAL,,SC,4206009.0
24/06/2021,Feriado Municipal,MUNICIPAL,,SC,4206108.0
20/07/2021,Feriado Municipal,MUNICIPAL,,SC,4206108.0
29/12/2021,Feriado Municipal,MUNICIPAL,,SC,4206207.0
10/06/2021,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Guabiruba,SC,4206306.0
26/05/2021,Feriado Municipal,MUNICIPAL,,SC,4206405.0
25/07/2021,Feriado Municipal,MUNICIPAL,,SC,4206405.0
28/08/2021,Feriado Municipal,MUNICIPAL,,SC,4206504.0
25/07/2021,Feriado Municipal,MUNICIPAL,,SC,4206603.0
25/08/2021,Aniversário do Município,MUNICIPAL,Aniversário do Município,SC,4206702.0
08/12/2021,Feriado Municipal,MUNICIPAL,,SC,4206801.0
26/12/2021,Feriado Municipal,MUNICIPAL,,SC,4206900.0
02/04/2021,Paixão de Cristo,MUNICIPAL,Paixão de Cristo,SC,4207007.0
07/08/2021,São Donato,MUNICIPAL,São Donato,SC,4207007.0
26/12/2021,Emancipação de Içara,MUNICIPAL,Emancipação de Içara,SC,4207007.0
21/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4207106.0
24/06/2021,Feriado Municipal,MUNICIPAL,,SC,4207205.0
27/08/2021,Feriado Municipal,MUNICIPAL,,SC,4207205.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4207304.0
13/06/2021,Santo Antônio,MUNICIPAL,,SC,4207403.0
10/09/2021,Feriado Municipal,MUNICIPAL,,SC,4207403.0
31/10/2021,Feriado Municipal,MUNICIPAL,,SC,4207403.0
21/03/2021,Emancipação do Município,MUNICIPAL,Comemorações da Emancipação do Município (Lei 3382/05),SC,4207502.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,Sexta-feira santa,SC,4207502.0
03/06/2021,Corpus Christi,MUNICIPAL,Dia de Corpus Christi,SC,4207502.0
26/12/2021,Segundo dia de Natal,MUNICIPAL,"Feriado, de acordo com a lei 3382/05",SC,4207502.0
25/07/2021,Feriado Municipal,MUNICIPAL,,SC,4207601.0
15/08/2021,Feriado Municipal,MUNICIPAL,,SC,4207601.0
31/10/2021,Feriado Municipal,MUNICIPAL,,SC,4207601.0
01/06/2021,Feriado Municipal,MUNICIPAL,,SC,4207650.0
25/07/2021,Feriado Municipal,MUNICIPAL,,SC,4207650.0
26/04/2021,Feriado Municipal,MUNICIPAL,,SC,4207759.0
25/07/2021,Feriado Municipal,MUNICIPAL,,SC,4207759.0
31/10/2021,Feriado Municipal,MUNICIPAL,,SC,4207759.0
11/09/2021,Feriado Municipal,MUNICIPAL,,SC,4207809.0
22/07/2021,Feriado Municipal,MUNICIPAL,,SC,4207908.0
28/07/2021,Feriado Municipal,MUNICIPAL,,SC,4207908.0
06/08/2021,Feriado Municipal,MUNICIPAL,,SC,4207908.0
29/06/2021,Feriado Municipal,MUNICIPAL,,SC,4208005.0
13/12/2021,Feriado Municipal,MUNICIPAL,,SC,4208005.0
27/11/2021,Feriado Municipal,MUNICIPAL,,SC,4208104.0
15/06/2021,Aniversário do Município,MUNICIPAL,"Data magna que celebra a emancipação político-administrativa de Itajaí, conforme Art. 3º da Lei Orgânica Municipal e Lei Municipal nº 3.064 de 16/05/1996",SC,4208203.0
02/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4208302.0
13/06/2021,Santo Antônio,MUNICIPAL,Dia de Santo Antônio,SC,4208302.0
14/02/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4208401.0
25/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4208401.0
27/06/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4208450.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4208450.0
14/02/2021,Emancipação Política,MUNICIPAL,Aniversário de Emancipação Política da cidade de Ituporanga,SC,4208500.0
26/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4208500.0
11/09/2021,Feriado Municipal,MUNICIPAL,,SC,4208609.0
23/07/2021,Feriado Municipal,MUNICIPAL,,SC,4208708.0
15/09/2021,Feriado Municipal,MUNICIPAL,,SC,4208807.0
20/12/2021,Feriado Municipal,MUNICIPAL,,SC,4208807.0
02/04/2021,Sexta-feira Santa,MUNICIPAL,Sexta-feira Santa,SC,4208906.0
03/06/2021,Corpus Christi,MUNICIPAL,Corpus Christi,SC,4208906.0
25/07/2021,Aniversário,MUNICIPAL,Aniversário de Jaraguá do Sul,SC,4208906.0
28/10/2021,Funcionário Público,MUNICIPAL,Dia do Funcionário Público,SC,4208906.0
25/08/2021,Município,MUNICIPAL,,SC,4209003.0
01/10/2021,"Santa Terezinha, padroeira do município",MUNICIPAL,,SC,4209003.0
09/03/2021,Aniversário da fundação da cidade,MUNICIPAL,conforme Lei Municipal nº 733 de 22/06/1965,SC,4209102.0
02/04/2021,Sexta-feira Santa,MUNICIPAL,,SC,4209102.0
03/06/2021,Corpus Christi,MUNICIPAL,conforme Lei Municipal nº 844 de 10/05/1967,SC,4209102.0
20/01/2021,Feriado Municipal,MUNICIPAL,,SC,4209151.0
26/12/2021,Feriado Municipal,MUNICIPAL,,SC,4209151.0
04/10/2021,Padroeiro,MUNICIPAL,Dia do Padroeiro da Cidade,SC,4209201.0
11/11/2021,Aniversário Da Cidade,MUNICIPAL,Emancipação Política do Município,SC,4209201.0
15/08/2021,Feriado Municipal,MUNICIPAL,,SC,4209300.0
02/02/2021,Nossa Sra. dos Navegantes,MUNICIPAL,Dia de Nossa Senhora dos Navegantes,SC,4209409.0
13/06/2021,Santo Antônio,MUNICIPAL,Dia de Santo Antônio,SC,4209409.0
12/06/2021,Feriado Municipal,MUNICIPAL,,SC,4209508.0
20/01/2021,São Sebastião,MUNICIPAL,Dia de São Sebastião,SC,4209607.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,Feriado de Sexta-Feira Santa,SC,4209607.0
03/06/2021,Corpus Christi,MUNICIPAL,Corpus Christi,SC,4209607.0
15/08/2021,Assunção de Nossa Senhora,MUNICIPAL,Assunção de Nossa Senhora,SC,4209607.0
04/12/2021,Santa Barbara,MUNICIPAL,Dia de Santa Bárbara,SC,4209607.0
13/06/2021,Santo Antônio,MUNICIPAL,,SC,4209706.0
19/12/2021,Feriado Municipal,MUNICIPAL,,SC,4209706.0
31/10/2021,Feriado Municipal,MUNICIPAL,,SC,4209805.0
12/12/2021,Feriado Municipal,MUNICIPAL,,SC,4209805.0
01/01/2021,Município,MUNICIPAL,"Dia do Municipio de Lindóia do Sul, segundo decreto 55/1990",SC,4209854.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,"Sexta-Feria Santa, segundo decreto 55/1990",SC,4209854.0
03/06/2021,Corpus Christi,MUNICIPAL,"Corpus Christi, segundo decreto 55/1990",SC,4209854.0
02/11/2021,Finados,MUNICIPAL,"Dia de Finados, segundo decreto 55/1990",SC,4209854.0
08/12/2021,Imaculada Conceição,MUNICIPAL,Dia da imaculada Conceição de Maria - Padroeira do Município,SC,4209854.0
25/07/2021,Feriado Municipal,MUNICIPAL,,SC,4209904.0
31/12/2021,Feriado Municipal,MUNICIPAL,,SC,4209904.0
25/08/2021,Emancipação do Município,MUNICIPAL,Comemoração da emancipação político-administrativa da cidade,SC,4210035.0
08/09/2021,Aniversário,MUNICIPAL,Aniversário de Mafra,SC,4210100.0
11/02/2021,Feriado Municipal,MUNICIPAL,,SC,4210209.0
25/07/2021,Feriado Municipal,MUNICIPAL,,SC,4210209.0
06/08/2021,Feriado Municipal,MUNICIPAL,,SC,4210209.0
08/12/2021,Feriado Municipal,MUNICIPAL,,SC,4210209.0
28/12/2021,Feriado Municipal,MUNICIPAL,,SC,4210209.0
23/01/2021,Feriado Municipal,MUNICIPAL,,SC,4210308.0
19/05/2021,Feriado Municipal,MUNICIPAL,,SC,4210308.0
01/11/2021,Feriado Municipal,MUNICIPAL,,SC,4210308.0
08/12/2021,Feriado Municipal,MUNICIPAL,,SC,4210308.0
12/05/2021,Feriado Municipal,MUNICIPAL,,SC,4210407.0
25/07/2021,Feriado Municipal,MUNICIPAL,,SC,4210407.0
08/12/2021,Feriado Municipal,MUNICIPAL,,SC,4210407.0
27/07/2021,Feriado Municipal,MUNICIPAL,,SC,4210506.0
31/10/2021,Feriado Municipal,MUNICIPAL,,SC,4210506.0
26/04/2021,Feriado Municipal,MUNICIPAL,,SC,4210555.0
11/06/2021,Feriado Municipal,MUNICIPAL,,SC,4210555.0
11/11/2021,Feriado Municipal,MUNICIPAL,,SC,4210605.0
23/04/2021,Feriado Municipal,MUNICIPAL,,SC,4210704.0
24/06/2021,Feriado Municipal,MUNICIPAL,,SC,4210704.0
06/09/2021,Feriado Municipal,MUNICIPAL,,SC,4210704.0
01/11/2021,Feriado Municipal,MUNICIPAL,,SC,4210704.0
15/08/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4210803.0
20/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4210803.0
31/10/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4210902.0
08/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4210902.0
30/12/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4210902.0
02/02/2021,Feriado Municipal,MUNICIPAL,,SC,4211009.0
31/10/2021,Feriado Municipal,MUNICIPAL,,SC,4211009.0
15/05/2021,Feriado Municipal,MUNICIPAL,,SC,4211108.0
29/06/2021,Feriado Municipal,MUNICIPAL,,SC,4211108.0
26/12/2021,Feriado Municipal,MUNICIPAL,,SC,4211108.0
16/08/2021,Feriado Municipal,MUNICIPAL,,SC,4211207.0
02/02/2021,N. Sra. dos Navegantes,MUNICIPAL,Dia de Nossa Senhora dos Navegantes,SC,4211306.0
03/06/2021,Corpus Christi,MUNICIPAL,Corpus Christi,SC,4211306.0
26/08/2021,Aniversário,MUNICIPAL,Aniversário do município,SC,4211306.0
13/05/2021,Feriado Municipal,MUNICIPAL,,SC,4211405.0
25/07/2021,Feriado Municipal,MUNICIPAL,,SC,4211405.0
25/11/2021,Feriado Municipal,MUNICIPAL,,SC,4211405.0
28/12/2021,Feriado Municipal,MUNICIPAL,,SC,4211405.0
03/06/2021,Corpus Christi,MUNICIPAL,Corpus Christi,SC,4211504.0
09/07/2021,Santa Paulina,MUNICIPAL,Aniversário de Morte de Santa Paulina ,SC,4211504.0
08/08/2021,Aniversário do Município,MUNICIPAL,Emancipação Político Administrativa do Município de Nova Trento,SC,4211504.0
21/06/2021,Feriado Municipal,MUNICIPAL,,SC,4211603.0
30/08/2021,Aniversário da Cidade,MUNICIPAL,"Data de criação do Município, feriado municipal, definido pela Lei n. 456 de 07 de maio de 1973",SC,4211702.0
10/05/2021,Feriado Municipal,MUNICIPAL,,SC,4211751.0
02/02/2021,Feriado Municipal,MUNICIPAL,,SC,4211801.0
02/04/2021,Sexta-Feira Santa,MUNICIPAL,"Sexta-Feira Santa, , segundo lei 008/1973",SC,4211900.0
24/04/2021,Aniversário da Cidade,MUNICIPAL,Comemora a data de criação do Município. Lei nº 127/1974,SC,4211900.0
03/06/2021,Corpus Christi,MUNICIPAL,"Corpus Christi, segundo lei 008/1973",SC,4211900.0
25/07/2021,Feriado Municipal,MUNICIPAL,,SC,4212007.0
08/12/2021,Feriado Municipal,MUNICIPAL,,SC,4212007.0
30/12/2021,Feriado Municipal,MUNICIPAL,,SC,4212007.0
18/07/2021,Aniversário do Municipio,MUNICIPAL,"Data comemorativa à emancipação política do Município de Palmeira, conforme lei nº 25/1997",SC,4212056.0
15/08/2021,Padroeira,MUNICIPAL,"Data comemorativa à Padroeira do Município, conforme lei nº 25/1997",SC,4212056.0
02/03/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4212106.0
25/07/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4212106.0
31/10/2021,Feriado Municipal,MUNICIPAL,Feriado Municipal,SC,4212106.0
20/01/2021,Feriado Municipal,MUNICIPAL,,SC,4212205.0
11/04/2021,Feriado Municipal,MUNICIPAL,,SC,4212205.0
13/06/2021,Santo Antônio,MUNICIPAL,,SC,4212205.0
02/02/2021,Nossa Senhora dos Navegantes,MUNICIPAL,,SC,4212254.0
29/06/2021,"São Pedro, padroeiro do município.",MUNICIPAL,,SC,4212254.0
26/09/2021,Emancipação do município,MUNICIPAL,,SC,4212254.0
23/04/2021,Feriado Municipal,MUNICIPAL,,SC,4212270.0
01/11/2021,Feriado Municipal,MUNICIPAL,,SC,4212304.0
30/12/2021,Feriado Municipal,MUNICIPAL,,SC,4212304.0
29/09/2021,Feriado Municipal,MUNICIPAL,,SC,4212403.0
29/12/2021,Feriado Municipal,MUNICIPAL,,SC,4212403.0
21/05/2021,Festa do Divino,MUNICIPAL,Festa do Divino,SC,4212502.0
19/07/2021,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Penha,SC,4212502.0
17/05/2021,Feriado Municipal,MUNICIPAL,"Feriado conforme lei 914, de 23 de maio 1994.",SC,4212601.0
15/08/2021,Aniversário da Cidade,MUNICIPAL,"Aniversário da Cidade, feriado conforme lei 914, de 23 de maio 1994.",SC,4212601.0
08/12/2021,Feriado Municipal,MUNICIPAL,"Feriado conforme lei 914, de 23 de maio 1994.",SC,4212601.0
06/08/2021,Bom Jesus do Socorro,MUNICIPAL,"Dia do Senhor Bom Jesus do Socorro, padroeiro do Município",SC,4212650.0
25/10/2021,Aniversário da Cidade,MUNICIPAL,Dia da criação do município,SC,4212650.0
